...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22C_95_CI,other_95_CI
2156,NA,NA,WY,2022-08-13,NA,NA,NA,NA,NA,NA,NA,NA
2157,NA,NA,WY,2022-08-14,NA,NA,NA,NA,NA,NA,NA,NA
2158,NA,NA,WY,2022-08-15,NA,NA,NA,NA,NA,NA,NA,NA
2159,NA,NA,WY,2022-08-16,NA,NA,NA,NA,NA,NA,NA,NA
2160,NA,NA,WY,2022-08-17,NA,NA,NA,NA,NA,NA,NA,NA
2161,NA,NA,WY,2022-08-18,NA,NA,NA,NA,NA,NA,NA,NA
2162,NA,NA,WY,2022-08-19,NA,NA,NA,NA,NA,NA,NA,NA
2163,NA,NA,WY,2022-08-20,NA,NA,NA,NA,NA,NA,NA,NA
2164,NA,NA,WY,2022-08-21,NA,NA,NA,NA,NA,NA,NA,NA
2165,NA,NA,WY,2022-08-22,NA,NA,NA,NA,NA,NA,NA,NA
2166,NA,NA,WY,2022-08-23,NA,NA,NA,NA,NA,NA,NA,NA
2167,NA,NA,WY,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA
2168,NA,NA,WY,2022-08-25,NA,NA,NA,NA,NA,NA,NA,NA
2169,NA,NA,WY,2022-08-26,NA,NA,NA,NA,NA,NA,NA,NA
2170,NA,NA,WY,2022-08-27,NA,NA,NA,NA,NA,NA,NA,NA
2171,NA,NA,WY,2022-08-28,NA,NA,NA,NA,NA,NA,NA,NA
2172,NA,NA,WY,2022-08-29,NA,NA,NA,NA,NA,NA,NA,NA
2173,NA,NA,WY,2022-08-30,NA,NA,NA,NA,NA,NA,NA,NA
2174,NA,NA,WY,2022-08-31,NA,NA,NA,NA,NA,NA,NA,NA
2175,NA,NA,WY,2022-09-01,NA,NA,NA,NA,NA,NA,NA,NA
2176,NA,NA,WY,2022-09-02,NA,NA,NA,NA,NA,NA,NA,NA
2177,NA,NA,WY,2022-09-03,NA,NA,NA,NA,NA,NA,NA,NA
2178,NA,NA,WY,2022-09-04,NA,NA,NA,NA,NA,NA,NA,NA
2179,NA,NA,WY,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA
2180,0.00824353569713483,0.00159985657994458,WY,2022-09-06,1,1,1,1,1,1,1,1
2181,0.00894535331827742,0.00151079515650226,WY,2022-09-07,1,1,1,1,1,1,1,1
2182,NA,NA,WY,2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA
2183,NA,NA,WY,2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA
2184,NA,NA,WY,2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA
